"No.","Time","Source","Destination","Protocol","Length","Info"
"11810","474.554118206","::1","::1","MQTT","115","Publish Message [university/department2]"
"11812","474.554317855","::1","::1","MQTT","115","Publish Message [university/department2]"
"11814","474.562659130","10.0.2.15","18.192.151.104","MQTT","212","Publish Message [factory/building3/section1/temperature]"
"11816","475.012994002","::1","::1","MQTT","247","Publish Message [university/building3/area3/hydraulic_valve]"
"11818","475.013505470","::1","::1","MQTT","248","Publish Message [university/building3/area3/hydraulic_valve]"
"11874","475.549157305","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [factory/department2/floor4]"
"11880","475.786007823","10.0.2.15","18.192.151.104","MQTT","188","Publish Message [metaverse/room2]"
"11882","475.990405750","10.0.2.15","35.158.43.69","MQTT","203","Publish Message [hospital/facility3/area3/light]"
"11884","476.410614431","::1","::1","MQTT","241","Publish Message [university/building3/area3/pollution]"
"11886","476.410836819","::1","::1","MQTT","242","Publish Message [university/building3/area3/pollution]"
"11888","476.537386117","10.0.2.15","18.192.151.104","MQTT","80","Publish Message [factory/room2/area3]"
"11892","476.897688001","10.0.2.15","5.196.78.28","MQTT","205","Publish Message [factory/building3/area3/deposit]"
"11894","477.114346891","10.0.2.15","18.192.151.104","MQTT","205","Publish Message [university/facility3/room2/light]"
"11896","477.151774187","18.192.151.104","10.0.2.15","MQTT","205","Publish Message [university/facility3/room2/light]"
"11898","477.153815656","18.192.151.104","10.0.2.15","MQTT","206","Publish Message [university/facility3/room2/light]"
"11900","477.634539692","10.0.2.15","5.196.78.28","MQTT","201","Publish Message [factory/department2/floor4]"
"11902","477.992563395","10.0.2.15","35.158.43.69","MQTT","200","Publish Message [hospital/department2/floor4]"
"11908","478.901880881","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [university/facility3/area3]"
"11912","478.936176290","18.192.151.104","10.0.2.15","MQTT","199","Publish Message [university/facility3/area3]"
"11914","478.936976754","18.192.151.104","10.0.2.15","MQTT","200","Publish Message [university/facility3/area3]"
"11916","479.578369949","10.0.2.15","18.192.151.104","MQTT","207","Publish Message [metaverse/building3/area3/humidity]"
"11918","479.623362260","10.0.2.15","18.192.151.104","MQTT","102","Publish Message [hospital/department2/section1/temperature]"
"11924","480.127941655","10.0.2.15","18.192.151.104","MQTT","210","Publish Message [factory/building3/section1/pollution]"
"11926","480.246651405","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [metaverse/building3]"
"11928","480.294090288","::1","::1","MQTT","235","Publish Message [university/department2/area3]"
"11930","480.294470265","::1","::1","MQTT","235","Publish Message [university/department2/area3]"
"11932","480.377487727","10.0.2.15","18.192.151.104","MQTT","198","Publish Message [metaverse/building3/area3]"
"11936","480.535553115","10.0.2.15","5.196.78.28","MQTT","206","Publish Message [hospital/room2/room2/temperature]"
"11938","480.970148052","10.0.2.15","35.158.43.69","MQTT","207","Publish Message [factory/room2/section1/temperature]"
"11940","481.003121859","10.0.2.15","18.192.151.104","MQTT","198","Publish Message [factory/department2/area3]"
"11942","482.022151667","::1","::1","MQTT","234","Publish Message [hospital/department2/room2]"
"11944","482.082365219","10.0.2.15","18.192.151.104","MQTT","208","Publish Message [metaverse/facility3/room2/pollution]"
"11946","482.415092557","10.0.2.15","5.196.78.28","MQTT","197","Publish Message [university/department2]"
"11948","482.814163971","10.0.2.15","35.158.43.69","MQTT","80","Publish Message [factory/room2/floor4]"
"11952","483.712011849","10.0.2.15","18.192.151.104","MQTT","207","Publish Message [metaverse/building3/section1/light]"
"11954","483.778793693","::1","::1","MQTT","229","Publish Message [factory/facility3/room2]"
"11956","483.778976372","::1","::1","MQTT","228","Publish Message [factory/facility3/room2]"
"11958","483.992472272","10.0.2.15","35.158.43.69","MQTT","197","Publish Message [hospital/building3/area3]"
"11974","484.696157141","10.0.2.15","18.192.151.104","MQTT","197","Publish Message [factory/facility3/room2]"
"11976","485.405970145","10.0.2.15","18.192.151.104","MQTT","198","Publish Message [factory/department2/area3]"
"11983","486.176700479","10.0.2.15","18.192.151.104","MQTT","195","Publish Message [metaverse/department2]"
"11985","486.282064873","10.0.2.15","35.158.43.69","MQTT","207","Publish Message [university/facility3/room2/deposit]"
"11987","486.293167715","10.0.2.15","5.196.78.28","MQTT","97","Publish Message [hospital/facility3/floor4/temperature]"
"11989","486.444071679","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [metaverse/building3]"
"11997","487.130641496","10.0.2.15","5.196.78.28","MQTT","208","Publish Message [metaverse/department2/area3/deposit]"
"11999","487.206906178","18.192.151.104","10.0.2.15","MQTT","208","Publish Message [university/facility3/room2/deposit]"
"12001","487.220321501","18.192.151.104","10.0.2.15","MQTT","207","Publish Message [university/facility3/room2/deposit]"
"12004","487.651917031","10.0.2.15","18.192.151.104","MQTT","196","Publish Message [hospital/room2/section1]"
"12006","487.824509184","10.0.2.15","5.196.78.28","MQTT","209","Publish Message [factory/department2/area3/pollution]"
"12008","488.411248138","::1","::1","MQTT","227","Publish Message [metaverse/department2]"
"12010","488.411555886","::1","::1","MQTT","226","Publish Message [metaverse/department2]"
"12012","488.411657956","::1","::1","MQTT","226","Publish Message [metaverse/department2]"
"12014","488.411674223","::1","::1","MQTT","227","Publish Message [metaverse/department2]"
"12016","488.737479149","10.0.2.15","35.158.43.69","MQTT","80","Publish Message [hospital/room2/area3]"
"12018","489.125459809","::1","::1","MQTT","121","Publish Message [university/room2/area3/light]"
"12020","489.125797791","::1","::1","MQTT","121","Publish Message [university/room2/area3/light]"
"12022","489.249025401","10.0.2.15","18.192.151.104","MQTT","202","Publish Message [university/room2/floor4/light]"
"12024","489.249663604","::1","::1","MQTT","125","Publish Message [factory/facility3/floor4/humidity]"
"12026","489.249859542","::1","::1","MQTT","125","Publish Message [factory/facility3/floor4/humidity]"
"12028","489.279179771","18.192.151.104","10.0.2.15","MQTT","203","Publish Message [university/room2/floor4/light]"
"12030","489.302962575","18.192.151.104","10.0.2.15","MQTT","202","Publish Message [university/room2/floor4/light]"
"12032","490.347200044","10.0.2.15","18.192.151.104","MQTT","92","Publish Message [hospital/facility3/area3/deposit]"
"12034","490.689160925","10.0.2.15","5.196.78.28","MQTT","211","Publish Message [university/building3/section1/deposit]"
"12036","490.799159180","::1","::1","MQTT","227","Publish Message [university/department2]"
"12038","490.799287349","::1","::1","MQTT","228","Publish Message [university/department2]"
"12049","491.555183716","10.0.2.15","5.196.78.28","MQTT","211","Publish Message [factory/department2/section1/pollution]"
"12051","491.621854068","10.0.2.15","35.158.43.69","MQTT","86","Publish Message [factory/room2/floor4/light]"
"12053","492.092946533","10.0.2.15","35.158.43.69","MQTT","193","Publish Message [university/facility3]"
"12055","492.118439459","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/facility3]"
"12057","492.676523208","10.0.2.15","5.196.78.28","MQTT","202","Publish Message [metaverse/facility3/section1]"
"12059","492.919746530","10.0.2.15","5.196.78.28","MQTT","203","Publish Message [metaverse/room2/area3/humidity]"
"12061","493.282339562","10.0.2.15","5.196.78.28","MQTT","207","Publish Message [metaverse/room2/area3/temperature]"
"12063","493.394945789","10.0.2.15","18.192.151.104","MQTT","214","Publish Message [metaverse/room2/section1/hydraulic_valve]"
"12065","493.488982749","10.0.2.15","5.196.78.28","MQTT","101","Publish Message [university/department2/area3/temperature]"
"12069","494.031164453","10.0.2.15","18.192.151.104","MQTT","78","Publish Message [hospital/facility3]"
"12071","494.083973544","::1","::1","MQTT","239","Publish Message [metaverse/building3/section1/light]"
"12073","494.084226374","::1","::1","MQTT","239","Publish Message [metaverse/building3/section1/light]"
"12075","494.084274912","::1","::1","MQTT","239","Publish Message [metaverse/building3/section1/light]"
"12077","494.146943003","10.0.2.15","5.196.78.28","MQTT","86","Publish Message [university/room2/section1]"
"12079","494.189425278","10.0.2.15","35.158.43.69","MQTT","208","Publish Message [metaverse/department2/room2/deposit]"
"12085","494.780901276","::1","::1","MQTT","244","Publish Message [university/department2/section1/deposit]"
"12087","494.781099897","::1","::1","MQTT","244","Publish Message [university/department2/section1/deposit]"
"12089","494.781112471","::1","::1","MQTT","245","Publish Message [university/department2/section1/deposit]"
"12091","494.910773231","10.0.2.15","18.192.151.104","MQTT","204","Publish Message [factory/department2/room2/light]"
"12093","495.541146598","::1","::1","MQTT","229","Publish Message [hospital/facility3/room2]"
"12095","495.577016941","10.0.2.15","18.192.151.104","MQTT","192","Publish Message [hospital/building3]"
"12097","496.216837464","::1","::1","MQTT","238","Publish Message [hospital/facility3/section1/light]"
"12099","496.217028355","::1","::1","MQTT","238","Publish Message [hospital/facility3/section1/light]"
"12101","496.433237671","10.0.2.15","35.158.43.69","MQTT","197","Publish Message [hospital/building3/area3]"
"12103","496.556910502","10.0.2.15","5.196.78.28","MQTT","195","Publish Message [university/room2/room2]"
"12105","497.213493280","::1","::1","MQTT","239","Publish Message [factory/facility3/floor4/pollution]"
"12107","497.213724487","::1","::1","MQTT","239","Publish Message [factory/facility3/floor4/pollution]"
"12109","497.507693456","10.0.2.15","18.192.151.104","MQTT","190","Publish Message [university/room2]"
"12111","497.560054820","18.192.151.104","10.0.2.15","MQTT","189","Publish Message [university/room2]"
"12113","497.627276151","::1","::1","MQTT","226","Publish Message [university/facility3]"
"12115","497.627425654","::1","::1","MQTT","226","Publish Message [university/facility3]"
"12117","498.078608735","::1","::1","MQTT","227","Publish Message [metaverse/room2/floor4]"
"12119","498.078759087","::1","::1","MQTT","227","Publish Message [metaverse/room2/floor4]"
"12121","498.078869611","::1","::1","MQTT","227","Publish Message [metaverse/room2/floor4]"
"12123","498.342316505","10.0.2.15","18.192.151.104","MQTT","209","Publish Message [factory/facility3/section1/humidity]"
"12125","498.525102611","10.0.2.15","18.192.151.104","MQTT","193","Publish Message [metaverse/building3]"
"12131","499.578899399","10.0.2.15","5.196.78.28","MQTT","193","Publish Message [factory/room2/room2]"
"12134","500.090016881","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [metaverse/department2]"
"12136","500.109206186","10.0.2.15","18.192.151.104","MQTT","95","Publish Message [hospital/building3/area3/pollution]"
"12140","500.947065435","10.0.2.15","35.158.43.69","MQTT","198","Publish Message [hospital/facility3/floor4]"
"12142","501.124805587","10.0.2.15","18.192.151.104","MQTT","191","Publish Message [hospital/building3]"
"12144","501.182167163","10.0.2.15","18.192.151.104","MQTT","207","Publish Message [hospital/room2/section1/pollution]"
"12146","501.349818595","10.0.2.15","35.158.43.69","MQTT","199","Publish Message [hospital/department2/area3]"
"12148","501.869324696","10.0.2.15","5.196.78.28","MQTT","199","Publish Message [university/room2/section1]"
"12150","501.921288719","10.0.2.15","5.196.78.28","MQTT","213","Publish Message [university/department2/area3/temperature]"
"12152","502.073683014","10.0.2.15","18.192.151.104","MQTT","206","Publish Message [university/building3/floor4/light]"
"12154","502.092925700","18.192.151.104","10.0.2.15","MQTT","206","Publish Message [university/building3/floor4/light]"
"12156","502.093254287","18.192.151.104","10.0.2.15","MQTT","207","Publish Message [university/building3/floor4/light]"
"12158","502.831870238","10.0.2.15","5.196.78.28","MQTT","211","Publish Message [metaverse/facility3/section1/pollution]"
"12164","503.687204987","10.0.2.15","18.192.151.104","MQTT","201","Publish Message [metaverse/building3/section1]"
"12166","503.946509980","::1","::1","MQTT","219","Publish Message [factory/room2]"
"12168","503.946697223","::1","::1","MQTT","217","Publish Message [factory/room2]"
"12170","504.263127418","::1","::1","MQTT","239","Publish Message [factory/department2/room2/humidity]"
"12172","504.263494955","::1","::1","MQTT","239","Publish Message [factory/department2/room2/humidity]"
"12176","505.057649337","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [metaverse/building3/area3]"
"12178","505.313276483","10.0.2.15","35.158.43.69","MQTT","193","Publish Message [university/facility3]"
"12183","505.404985615","::1","::1","MQTT","242","Publish Message [metaverse/building3/section1/deposit]"
"12185","505.405134587","::1","::1","MQTT","241","Publish Message [metaverse/building3/section1/deposit]"
"12187","505.405214074","::1","::1","MQTT","241","Publish Message [metaverse/building3/section1/deposit]"
"12210","506.428975481","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/facility3]"
"12212","506.656249906","10.0.2.15","18.192.151.104","MQTT","205","Publish Message [hospital/facility3/room2/deposit]"
"12216","507.042382955","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [university/building3/area3]"
"12218","507.084237911","18.192.151.104","10.0.2.15","MQTT","200","Publish Message [university/building3/area3]"
"12220","507.084977036","18.192.151.104","10.0.2.15","MQTT","199","Publish Message [university/building3/area3]"
"12222","507.239353460","10.0.2.15","35.158.43.69","MQTT","195","Publish Message [university/department2]"
